material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
52,27,mcq,practice,,"Jika 25 + x = 50, maka x = ...",,,A,,50 - 25 = 25.,25,20,15,10,,,,,,,
52,28,mcq,practice,,Bilangan yang tepat untuk 3 puluhan 9 satuan adalah...,,,D,,39.,93,30,9,39,,,,,,,
52,29,drag_drop,practice,,Pasangkan bilangan dengan nilai tempat.,,,,,Cocokkan bilangan dan nilai tempat.,,,,,,,,,34;27;40,3 puluhan 4 satuan;2 puluhan 7 satuan;4 puluhan 0 satuan,
52,30,drag_drop,practice,,Pasangkan urutan dengan jenisnya.,,,,,Cocokkan pola bilangan.,,,,,,,,,11-12-13;50-49-48;22-24-26,naik;turun;genap,
52,31,drag_drop,practice,,Pasangkan cerita dengan operasi.,,,,,Cocokkan cerita dan operasi.,,,,,,,,,Ada 18 apel tambah 7;Ada 40 kelereng hilang 9;Ada 25 stiker tambah 12,18+7;40-9;25+12,
52,32,drag_drop,practice,,Pasangkan selisihnya.,,,,,Kurangi bilangan besar dengan kecil.,,,,,,,,,39 dan 30;45 dan 28;50 dan 41,9;17;9,
52,33,drag_drop,practice,,Pasangkan 10 + n.,,,,,Jumlahkan 10 dengan satuan.,,,,,,,,,10+11;10+15;10+19,21;25;29,
52,34,drag_drop,practice,,Pasangkan perbandingan.,,,,,Isi tanda perbandingan.,,,,,,,,,23 __ 32;45 __ 45;19 __ 17,<;=;>,
52,35,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,a|17 + 8 =|25;b|36 - 9 =|27;c|Selisih 41 dan 33|8
52,36,multipart,practice,,Nilai tempat.,,,,,Tentukan puluhan dan satuan.,,,,,,,,,,,a|24 =|2 puluhan 4 satuan;b|38 =|3 puluhan 8 satuan;c|50 =|5 puluhan 0 satuan
52,37,multipart,practice,,Bandingkan bilangan.,,,,,Isi dengan < > atau =.,,,,,,,,,,,a|27 __ 35|<;b|42 __ 39|>;c|31 __ 31|=
52,38,multipart,practice,,Urutkan bilangan.,,,,,Urutkan sesuai perintah.,,,,,,,,,,,"a|Urut kecil: 33, 28, 41|28,33,41;b|Urut besar: 19, 45, 22|45,22,19;c|Urut kecil: 50, 37, 40|37,40,50"
52,39,multipart,practice,,Hitung puluhan dengan satuan.,,,,,Tambah puluhan dan satuan.,,,,,,,,,,,a|20 + 7 =|27;b|30 + 9 =|39;c|40 + 5 =|45
52,40,multipart,practice,,Soal cerita.,,,,,Tentukan jumlah atau sisa.,,,,,,,,,,,a|Ada 26 buku ditambah 13 buku|39;b|Ada 48 permen dikurangi 15|33;c|Ada 32 kelereng ditambah 9|41
