material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
7,29,drag_drop,practice,Pasangkan hubungan sudut.,,,,,,,,,,,,,,,"[""Pasangan 90 derajat"", ""Pasangan 180 derajat"", ""Sehadap"", ""Berseberangan""]","[""Jumlah 90\u00b0"", ""Jumlah 180\u00b0"", ""Sama besar"", ""Sama besar""]",
7,30,mcq,practice,Sudut 135° termasuk jenis sudut...,,,,C,,,Lancip,Siku-siku,Tumpul,Refleks,,,,,,,
7,31,mcq,practice,Jumlah sudut dalam segitiga adalah...,,,,B,,,90°,180°,270°,360°,,,,,,,
7,32,mcq,practice,Sudut yang besarnya lebih dari 180° disebut sudut...,,,,C,,,Lancip,Tumpul,Refleks,Lurus,,,,,,,
7,33,mcq,practice,"Jika dua sudut jumlahnya 180 derajat, maka...",,,,D,,,90°,120°,150°,180°,,,,,,,
7,34,mcq,practice,Sudut terkecil segi lima beraturan besarnya...,,,,B,,,90°,108°,120°,135°,,,,,,,
7,35,mcq,practice,"Jika sudut pasangan 180 derajat dari suatu sudut adalah 110 derajat, maka sudut tersebut adalah...",,,,A,,,70°,80°,90°,100°,,,,,,,
7,36,mcq,practice,Sudut pada jarum jam pukul 02.00 adalah...,,,,B,,,30°,60°,90°,120°,,,,,,,
7,37,multipart,practice,Hitung sudut dengan jumlah 90 derajat dan 180 derajat.,,,,,,,,,,,,,,,,,a|Pasangan 90 derajat dari 37 derajat|53;b|Pasangan 180 derajat dari 124 derajat|56
7,38,multipart,practice,Segitiga ABC memiliki sudut A=50° dan B=60°.,,,,,,,,,,,,,,,,,"a|Besar sudut C|70;b|Jika sudut luar di C, berapa besarnya|110"
7,39,multipart,practice,Garis sejajar dipotong satu garis.,,,,,,,,,,,,,,,,,a|Sudut sehadap jika salah satu 73°|73;b|Sudut dalam berseberangan jika satu 73°|73
7,40,multipart,practice,Melukis sudut.,,,,,,,,,,,,,,,,,a|Sudut 90° termasuk jenis sudut|siku-siku;b|Sudut 180° termasuk jenis sudut|lurus










