"material_id","question_number","question_type","question_mode","prompt","question_text","helper_text","question_image_url","correct_answer","correct_image_url","explanation","option_a","option_b","option_c","option_d","option_a_image_url","option_b_image_url","option_c_image_url","option_d_image_url","drag_items","drop_targets","multipart_items"
"63","11","multipart","practice","Gunakan tabel pada gambar untuk menjawab.","","","/images/math3-bab5-data/q11-huruf-statistika.png","","","","","","","","","","","","","","a|Huruf dengan frekuensi terbesar|T;b|Banyak huruf yang frekuensinya sama dengan huruf A|1;c|Jumlah seluruh huruf|10"
"63","12","essay","practice","Rancang satu data nilai berisi 10 angka dengan syarat: nilai terbesar 10, terkecil 6, dan jangkauan 4. Tulis salah satu kemungkinan data.","","","","contoh: 6,6,7,7,8,8,9,9,10,10","","","","","","","","","","","","",""
"63","13","pilihan_ganda","practice","Data buah terjual per hari: 12, 15, 10, 15, 18, 10, 12. Pasangan data yang frekuensinya sama adalah ...","","","","A","","","10 dan 12","12 dan 15","10 dan 18","15 dan 18","","","","","","",""
"63","14","multipart","practice","Data: 4, 4, 5, 6, 6, 6, 7, 8, 8, 9.","","","","","","","","","","","","","","","","","a|Frekuensi nilai 6|3;b|Jumlah data kurang dari 6|3;c|Nilai modus|6"
"63","15","pilihan_ganda","practice","Jika data nilai terendah 55 dan tertinggi 92, maka jangkauannya adalah ...","","","","D","","","27","32","35","37","","","","","","",""
"63","16","essay","practice","Dari data 20 siswa, 6 siswa nilai di atas 85, 9 siswa nilai 70-85, sisanya di bawah 70. Berapa siswa di bawah 70?","","","","5","","","","","","","","","","","","",""
"63","17","pilihan_ganda","practice","Tabel frekuensi benar harus memiliki kolom ...","","","","C","","","nama siswa, kelas, alamat","hari, tanggal, cuaca","kategori data, turus, banyak data","judul, paragraf, kesimpulan","","","","","","",""
"63","18","multipart","practice","Data buku yang dibaca per minggu: 1,2,2,3,3,3,4,4,5.","","","","","","","","","","","","","","","","","a|Data terbesar|5;b|Data terkecil|1;c|Jangkauan|4"
"63","19","pilihan_ganda","practice","Berdasarkan tabel pada gambar, pasangan benda yang jumlahnya sama banyak adalah ...","","","/images/math3-bab5-data/q19-benda-kelas.png","A","","","Pensil dan Bolpoin","Buku dan Penghapus","Pensil dan Buku","Penggaris dan Penghapus","","","","","","",""
"63","20","essay","practice","Buat tabel frekuensi sederhana untuk data: 6,7,7,8,8,8,9,10,10. Tulis dalam format nilai:frekuensi.","","","","6:1, 7:2, 8:3, 9:1, 10:2","","","","","","","","","","","","",""
"63","21","multipart","practice","Data waktu membaca (menit): 15, 20, 15, 30, 25, 20, 20, 15.","","","","","","","","","","","","","","","","","a|Data yang paling sering muncul|15 dan 20;b|Frekuensi 20|3;c|Jangkauan|15"
"63","22","pilihan_ganda","practice","Jika frekuensi nilai 5=2, 6=4, 7=7, 8=5, 9=4, 10=2 maka total siswa adalah ...","","","","B","","","22","24","26","28","","","","","","",""
"63","23","essay","practice","Dari tabel nilai pada nomor sebelumnya, berapa siswa yang nilainya minimal 8?","","","","11","","","","","","","","","","","","",""
"63","24","pilihan_ganda","practice","Data: 3, 3, 3, 6, 6, 9, 9, 9, 9. Data modus adalah ...","","","","D","","","3","6","8","9","","","","","","",""
"63","25","multipart","practice","Kata SEKOLAH DASAR (abaikan spasi).","","","","","","","","","","","","","","","","","a|Banyak huruf A|2;b|Banyak huruf S|2;c|Jumlah huruf keseluruhan|12"
"63","26","essay","practice","Seorang siswa menulis jangkauan data 4, 7, 9, 11 sebagai 11-7=4. Perbaiki kesalahannya dan beri jangkauan yang benar.","","","","seharusnya 11-4=7","","","","","","","","","","","","",""
"63","27","pilihan_ganda","practice","Data mentah pada gambar jika diurutkan, frekuensi nilai 9 adalah ...","","","/images/math3-bab5-data/q27-data-mentah-nilai.png","C","","","4","5","6","7","","","","","","",""
"63","28","multipart","practice","Nilai proyek: 78, 82, 90, 82, 75, 90, 88, 75, 82.","","","","","","","","","","","","","","","","","a|Modus data|82;b|Frekuensi nilai 90|2;c|Jangkauan data|15"
"63","29","pilihan_ganda","practice","Dari data 2, 4, 4, 5, 6, 6, 6, 8, nilai yang sama frekuensinya dengan angka 4 adalah ...","","","","B","","","2","5","8","tidak ada","","","","","","",""
"63","30","essay","practice","Buat satu pertanyaan HOTS dari tabel frekuensi nilai yang meminta siswa membandingkan dua kelompok nilai.","","","","contoh: berapa selisih siswa nilai >=8 dan <8?","","","","","","","","","","","","",""
"63","31","multipart","practice","Data jumlah tanaman per pot: 2, 5, 3, 5, 4, 2, 5, 3, 4, 5.","","","","","","","","","","","","","","","","","a|Data terbanyak (modus)|5;b|Frekuensi nilai 2|2;c|Jumlah semua data|10"
"63","32","pilihan_ganda","practice","Jika data diurutkan: 5,5,6,6,7,7,8,9,9,10, maka pernyataan benar adalah ...","","","","A","","","Nilai 6 dan 7 memiliki frekuensi sama","Jangkauan data adalah 4","Nilai 10 muncul 2 kali","Data terkecil adalah 6","","","","","","",""
"63","33","essay","practice","Tabel menunjukkan nilai 6:3 siswa, 7:5 siswa, 8:4 siswa, 9:2 siswa. Berapa persen siswa yang nilainya minimal 8?","","","","40%","","","","","","","","","","","","",""
"63","34","multipart","practice","Data: 11, 12, 12, 13, 14, 14, 14, 15.","","","","","","","","","","","","","","","","","a|Nilai terkecil|11;b|Nilai terbesar|15;c|Jangkauan|4"
"63","35","pilihan_ganda","practice","Berdasarkan tabel proyek pada gambar, rentang panjang yang paling banyak bendanya adalah ...","","","/images/math3-bab5-data/q35-proyek-panjang.png","B","","","1-10 cm","11-20 cm","21-30 cm","31-40 cm","","","","","","",""
"63","36","essay","practice","Dari tabel proyek panjang (nomor 35), berapa total benda yang diukur?","","","","20","","","","","","","","","","","","",""
"63","37","pilihan_ganda","practice","Jika sebuah tabel frekuensi tidak menuliskan kategori data, dampaknya adalah ...","","","","C","","","tetap bisa dibaca sempurna","hanya turus yang salah","data sulit diinterpretasi","jumlah data otomatis salah","","","","","","",""
"63","38","multipart","practice","Data skor kuis: 60,70,70,80,80,80,90,100.","","","","","","","","","","","","","","","","","a|Modus skor|80;b|Banyak skor >= 80|5;c|Jangkauan skor|40"
"63","39","essay","practice","Nilai 5 muncul 2 kali, nilai 6 muncul 4 kali, nilai 7 muncul 7 kali, nilai 8 muncul 5 kali, nilai 9 muncul 4 kali, nilai 10 muncul 2 kali. Berapa siswa yang nilainya kurang dari 7 dan berapa yang lebih dari 7?","","","","kurang dari 7 = 6, lebih dari 7 = 11","","","","","","","","","","","","",""
"63","40","pilihan_ganda","practice","Manakah kesimpulan paling tepat dari data: 5(2 siswa), 6(4), 7(7), 8(5), 9(4), 10(2)?","","","","D","","","Sebagian besar siswa mendapat 10","Tidak ada siswa nilai 5","Nilai tengah data pasti 9","Distribusi data cenderung terpusat di nilai 7-8","","","","","","",""
