"material_id","question_number","question_type","question_mode","prompt","question_text","helper_text","question_image_url","correct_answer","correct_image_url","explanation","option_a","option_b","option_c","option_d","option_a_image_url","option_b_image_url","option_c_image_url","option_d_image_url","drag_items","drop_targets","multipart_items"
"64","21","multipart","practice","Hubungan kebalikan perkalian-pembagian.","","","","","","","","","","","","","","","","","a|Jika 8 x 6 = 48 maka 48 : 6|8;b|Jika 21 x 4 = 84 maka 84 : 4|21;c|Jika 9 x 7 = 63 maka 63 : 9|7"
"64","22","pilihan_ganda","practice","Faktor dari 12 adalah ...","","","","A","","","1,2,3,4,6,12","1,2,5,6,12","2,3,4,5,6","1,3,6,9,12","","","","","","",""
"64","23","essay","practice","Tuliskan semua faktor dari 25.","","","","1, 5, 25","","","","","","","","","","","","",""
"64","24","pilihan_ganda","practice","Mengapa 5 bukan faktor dari 12?","","","","C","","","karena 12 lebih besar dari 5","karena 5 bilangan ganjil","karena 12 : 5 bersisa","karena 5 bukan bilangan prima","","","","","","",""
"64","25","multipart","practice","Gunakan tabel faktor pada gambar.","","","/images/kelas4-bilangan-10000/k4-q25-factors.png","","","","","","","","","","","","","","a|Faktor terbesar dari 20|20;b|Faktor persekutuan 12 dan 20 (selain 1)|2,4;c|Apakah 8 faktor dari 24|ya"
"64","26","pilihan_ganda","practice","Kelipatan 3 yang kurang dari 20 adalah ...","","","","B","","","3,6,9,12,15,19","3,6,9,12,15,18","3,6,9,12,15,20","3,5,7,9,11,13","","","","","","",""
"64","27","essay","practice","Tuliskan kelipatan 6 yang kurang dari 40.","","","","6, 12, 18, 24, 30, 36","","","","","","","","","","","","",""
"64","28","pilihan_ganda","practice","Kelipatan 5 yang lebih dari 17 dan kurang dari 35 adalah ...","","","","C","","","15,20,25,30,35","18,23,28,33","20,25,30","19,24,29,34","","","","","","",""
"64","29","essay","practice","Setiap 2 hari Andi membeli 4 kartu. Berapa kartu setelah 6 hari?","","","","12","","","","","","","","","","","","",""
"64","30","multipart","practice","Gunakan data soal cerita pada gambar.","","","/images/kelas4-bilangan-10000/k4-q30-soal-cerita.png","","","","","","","","","","","","","","a|Jumlah buku perpustakaan|39;b|Telur per kotak|8;c|Balon per hari|9"
"64","31","pilihan_ganda","practice","Total siswa lomba 256, laki-laki 179. Jumlah perempuan adalah ...","","","","A","","","77","67","87","97","","","","","","",""
"64","32","essay","practice","Slamet punya 111 kelereng, mendapat 36 lalu memberi 54. Berapa sisa kelereng Slamet?","","","","93","","","","","","","","","","","","",""
"64","33","pilihan_ganda","practice","Azizah punya 128 gantungan kunci dan mendapat 76 lagi. Dibagi rata untuk 6 orang (Azizah + 5 teman). Tiap orang mendapat ...","","","","D","","","24","30","32","34","","","","","","",""
"64","34","multipart","practice","Gunakan tabel kelipatan pada gambar.","","","/images/kelas4-bilangan-10000/k4-q34-multiples.png","","","","","","","","","","","","","","a|Kelipatan ke-4 dari 3|12;b|Kelipatan 4 antara 7 dan 25|8,12,16,20,24;c|Kelipatan 2 yang juga kelipatan 4 (<=20)|4,8,12,16,20"
"64","35","essay","practice","Dalam 1 karton ada 24 botol. Berapa botol dalam 8 karton?","","","","192","","","","","","","","","","","","",""
"64","36","pilihan_ganda","practice","Pak guru membeli 3 pak permen, tiap pak 30 permen. Jika dibagi rata ke 5 siswa, tiap siswa mendapat ...","","","","B","","","16","18","20","22","","","","","","",""
"64","37","essay","practice","Lampu merah berkedip tiap 2 menit. Jika diamati pukul 18.10, sebutkan 4 waktu kedip berikutnya.","","","","18.12, 18.14, 18.16, 18.18","","","","","","","","","","","","",""
"64","38","pilihan_ganda","practice","Nilai tempat angka 5 pada 4.253 adalah ...","","","","C","","","5","5000","50","500","","","","","","",""
"64","39","multipart","practice","Lengkapi asesmen campuran.","","","","","","","","","","","","","","","","","a|7034 dibaca|tujuh ribu tiga puluh empat;b|7905 = ... + ... + ... + ...|7.000,900,0,5;c|8.032 nilai angka 8|8.000"
"64","40","essay","practice","Buat 1 soal HOTS gabungan (nilai tempat + operasi hitung + faktor/kelipatan) dan tulis jawabannya.","","","","jawaban bervariasi, harus konsisten","","","","","","","","","","","","",""
