"material_id","question_number","question_type","question_mode","prompt","question_text","helper_text","question_image_url","correct_answer","correct_image_url","explanation","option_a","option_b","option_c","option_d","option_a_image_url","option_b_image_url","option_c_image_url","option_d_image_url","drag_items","drop_targets","multipart_items"
"51","20","essay","practice","Spinner 12 bagian terdiri dari 4 kuning, 5 biru, 3 hijau. Jika diputar dua kali, berapa banyak pasangan hasil (berurutan) yang keduanya bukan kuning?","","","","64","","","","","","","","","","","","",""
"51","21","multiple","practice","Pilih semua pasangan kejadian yang peluangnya sama pada dadu seimbang.","","","","A,D","","","genap dan ganjil","kurang dari 4 dan lebih dari 4","prima dan komposit","muncul 1 atau 2 atau 3 dan muncul 4 atau 5 atau 6","","","","","","",""
"51","22","pilihan_ganda","practice","Pernyataan yang benar adalah ...","","","","C","","","peluang kecil berarti mustahil","peluang besar berarti pasti","peluang digunakan untuk memperkirakan kejadian","peluang hanya untuk permainan","","","","","","",""
"51","23","essay","practice","Di kelas ada 28 siswa. Jika dipilih ketua dan wakil ketua secara berurutan tanpa pengulangan, berapa banyak kemungkinan pasangan jabatan?","","","","756","","","","","","","","","","","","",""
"51","24","pilihan_ganda","practice","Pada koin seimbang, peluang muncul gambar adalah ...","","","","A","","","1 dari 2","1 dari 3","2 dari 3","2 dari 4","","","","","","",""
"51","25","essay","practice","Dua dadu dilempar bersamaan. Berapa banyak pasangan hasil (berurutan) yang memuat tepat satu dadu bernilai lebih dari 4?","","","","16","","","","","","","","","","","","",""
"51","26","multiple","practice","Pilih semua kejadian yang ""pasti"" terjadi.","","","","B,D","","","dadu: muncul angka 7","dadu: muncul angka 1 sampai 6","koin: muncul sisi ketiga","koin: muncul angka atau gambar","","","","","","",""
"51","27","pilihan_ganda","practice","Jika dari 7 bola ada 4 bola biru, maka peluang mengambil biru adalah ...","","","","C","","","3 dari 7","2 dari 7","4 dari 7","7 dari 4","","","","","","",""
"51","28","essay","practice","Dari bilangan 1 sampai 24, berapa banyak bilangan yang merupakan kelipatan 4 atau 6?","","","","8","","","","","","","","","","","","",""
"51","29","pilihan_ganda","practice","Pada permainan, jika kedua pemain memiliki peluang menang sama besar maka permainan ...","","","","B","","","kurang adil","adil","sulit","pasti seri","","","","","","",""
"51","30","multiple","practice","Pilih semua alasan yang tepat mengapa peluang membantu mengambil keputusan.","","","","A,C,D","","","dapat membandingkan kemungkinan dari beberapa opsi","menjamin hasil pasti sesuai harapan","membantu memilih opsi dengan kemungkinan lebih baik","membantu menilai risiko","","","","","","",""
"51","31","essay","practice","Spinner 10 bagian: 3 merah, 2 kuning, 5 biru. Jika diputar 20 kali, berapa frekuensi harapan muncul warna biru?","","","","10","","","","","","","","","","","","",""
"51","32","pilihan_ganda","practice","Pada dadu seimbang, peluang muncul bilangan kurang dari 5 adalah ...","","","","D","","","2 dari 6","3 dari 6","5 dari 6","4 dari 6","","","","","","",""
"51","33","essay","practice","Koin seimbang dilempar 3 kali. Berapa banyak urutan hasil yang memuat tepat satu sisi gambar?","","","","3","","","","","","","","","","","","",""
"51","34","pilihan_ganda","practice","Permainan mana yang cenderung kurang adil?","","","","A","","","pemain 1 menang jika dadu=6, pemain 2 menang jika dadu=1 atau 2","pemain 1 menang jika dadu ganjil, pemain 2 menang jika dadu genap","koin seimbang: pemain 1 gambar, pemain 2 angka","spinner 8 bagian: pemain 1 empat area, pemain 2 empat area","","","","","","",""
"51","35","multiple","practice","Pilih semua kejadian yang tidak mungkin pada dadu 6 sisi.","","","","A,C","","","muncul angka 0","muncul angka genap","muncul angka 7","muncul angka 3","","","","","","",""
"51","36","essay","practice","Dari angka 1 sampai 18, berapa banyak bilangan yang merupakan bilangan prima atau kelipatan 4?","","","","11","","","","","","","","","","","","",""
"51","37","pilihan_ganda","practice","Kotak C berisi 5 bola hijau dari 10, kotak D berisi 6 bola hijau dari 12. Peluang hijau pada kedua kotak adalah ...","","","","C","","","Kotak C lebih besar","Kotak D lebih besar","sama besar","tidak dapat dibandingkan","","","","","","",""
"51","38","essay","practice","Dua dadu dilempar bersamaan. Permainan menang jika minimal satu dadu menunjukkan angka 3. Berapa banyak pasangan hasil menang?","","","","11","","","","","","","","","","","","",""
"51","39","pilihan_ganda","practice","Pada percobaan peluang, mengulangi percobaan lebih banyak bertujuan untuk ...","","","","B","","","membuat kejadian pasti terjadi","mendapat perkiraan peluang yang lebih baik","mengubah aturan permainan","menghilangkan semua kesalahan","","","","","","",""
"51","40","multiple","practice","Pilih semua pernyataan yang benar tentang peluang.","","","","A,B,D","","","peluang berkaitan dengan kemungkinan kejadian","peluang dapat digunakan pada konteks non-permainan","peluang terbesar berarti pasti berhasil","permainan adil berarti peluang menang sama untuk tiap pemain","","","","","","",""
