"material_id","question_number","question_type","question_mode","prompt","question_text","helper_text","question_image_url","correct_answer","correct_image_url","explanation","option_a","option_b","option_c","option_d","option_a_image_url","option_b_image_url","option_c_image_url","option_d_image_url","drag_items","drop_targets","multipart_items"
"60","23","essay","practice","Buat 3 kemungkinan pasangan bilangan berbeda yang jumlahnya 84.","","","","contoh: 40+44, 41+43, 50+34","","","","","","","","","","","","",""
"60","24","pilihan_ganda","practice","Kalimat ... + 36 = 62, nilai ... adalah ...","","","","B","","","24","26","28","30","","","","","","",""
"60","25","essay","practice","Selesaikan dan cek balik: 15 - x = 6.","","","","x = 9; cek 15-9=6","","","","","","","","","","","","",""
"60","26","pilihan_ganda","practice","Model yang tepat untuk soal: ""Sisa kertas 27, yang dibagikan 45, kertas mula-mula ..."" adalah ...","","","","C","","","45 - 27 = ...","27 - 45 = ...","... - 45 = 27","45 + ... = 27","","","","","","",""
"60","27","multipart","practice","Selesaikan operasi campuran konteks.","","","","","","","","","","","","","","","","","a|Buku awal 120, dipinjam 35, sisa|85;b|Kelereng awal ?, beli 12 jadi 40|28;c|Ayam awal 95, dijual ?, sisa 58|37"
"60","28","essay","practice","Diketahui x + y = 95 dan x = 47. Tentukan y lalu jelaskan maknanya pada konteks tiket.","","","","y = 48","","","","","","","","","","","","",""
"60","29","pilihan_ganda","practice","Soal mana yang memiliki lebih dari satu jawaban benar?","","","","D","","","8 + ... = 19","83 - ... = 38","... - 31 = 19","a + b = 95","","","","","","",""
"60","30","essay","practice","Jelaskan mengapa pada bentuk a - x = c, nilai x dicari dengan a - c.","","","","karena x adalah bagian yang diambil dari a sehingga sisa c","","","","","","","","","","","","",""
"60","31","pilihan_ganda","practice","Jika sebuah kelas mengumpulkan 64 lembar daun, tiap kelompok 4 siswa dan tiap siswa bawa 5 daun, jumlah siswa minimal yang masuk hitungan benar adalah ...","","","","B","","","10","13","14","16","","","","","","",""
"60","32","essay","practice","Alfa punya 72 kelereng, Galih 36. Alfa memberi 18 ke Galih. Berapa kelereng masing-masing sekarang?","","","","Alfa 54, Galih 54","","","","","","","","","","","","",""
"60","33","multipart","practice","Isi nilai yang hilang.","","","","","","","","","","","","","","","","","a|38 + ... = 67|29;b|... - 45 = 26|71;c|56 - ... = 24|32"
"60","34","pilihan_ganda","practice","Pada gambar asesmen, nilai yang hilang untuk ... - 31 = 19 adalah ...","","","/images/math3-bab2-kalimat/q34-asesmen-campuran.png","A","","","50","48","52","54","","","","","","",""
"60","35","essay","practice","Buat tabel 5 kemungkinan pasangan (laki-laki, perempuan) dengan total 95.","","","","contoh: 40-55, 41-54, 42-53, 43-52, 44-51","","","","","","","","","","","","",""
"60","36","pilihan_ganda","practice","Jika 32 - x = 15 dan y + 16 = 54, maka x + y = ...","","","","C","","","49","51","55","57","","","","","","",""
"60","37","essay","practice","Seseorang menulis jawaban untuk x + 36 = 68 adalah 34. Benarkan atau perbaiki dengan alasan.","","","","salah, benar 32 karena 68-36","","","","","","","","","","","","",""
"60","38","multipart","practice","Tentukan mana yang benar (isi hasilnya).","","","","","","","","","","","","","","","","","a|21 : model kalimat 21 + ... = 50, nilai ...|29;b|22 : model ... - 67 = 24, nilai ...|91;c|23 : model 60 - ... = 35, nilai ...|25"
"60","39","pilihan_ganda","practice","Langkah terakhir setelah menemukan nilai hilang adalah ...","","","","D","","","langsung pindah soal","mengganti operasi","menghapus model","cek balik ke kalimat awal","","","","","","",""
"60","40","essay","practice","Rancang 1 soal HOTS cerita campuran (penjumlahan/pengurangan nilai hilang) dan tulis jawabannya.","","","","jawaban bervariasi, harus konsisten dengan model","","","","","","","","","","","","",""
