material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
96,12,essay,practice,,Dua bilangan berjumlah 45 dan selisihnya 9. Tentukan kedua bilangan.,,,27 dan 18,,,,,,,,,,,,,
96,13,mcq,practice,,"Jika 5x + 2y = 20 dan 10x + 4y = 40, maka SPLDV tersebut ...",,,memiliki banyak solusi,,,memiliki banyak solusi,memiliki satu solusi,tidak memiliki solusi,tidak dapat ditentukan,,,,,,,
96,14,essay,practice,,Selesaikan SPLDV: 5x + y = 17 dan 2x - y = 1.,,,"x=3, y=2",,,,,,,,,,,,,
96,15,mcq,practice,,Salah satu cara menyelesaikan SPLDV adalah ...,,,"grafik, substitusi, eliminasi",,,"grafik, substitusi, eliminasi","median, modus, mean","faktorisasi, eliminasi",pangkat dan akar,,,,,,,
96,16,essay,practice,,"Seorang membeli 3 kg jeruk dan 2 kg apel Rp65.000, sedangkan 2 kg jeruk dan 3 kg apel Rp70.000. Tentukan harga/kg.",,,"jeruk=12.000, apel=17.000",,,,,,,,,,,,,
96,17,mcq,practice,,"Jika garis SPLDV berpotongan di titik (2,3), maka ...",,,x=2 dan y=3 memenuhi kedua persamaan,,,x=2 dan y=3 memenuhi kedua persamaan,x=2 saja cukup,y=3 saja cukup,bukan solusi,,,,,,,
96,18,essay,practice,,Selesaikan SPLDV: 2x + 3y = 12 dan x + 4y = 10.,,,"x=2, y=2",,,,,,,,,,,,,
96,19,mcq,practice,,SPLDV yang tidak punya solusi adalah ...,,,2x+3y=6 dan 4x+6y=10,,,2x+3y=6 dan 4x+6y=10,x+y=4 dan x-y=0,x+y=3 dan 2x+2y=6,y=2x dan y=2x,,,,,,,
96,20,essay,practice,,Selesaikan SPLDV: 7x - 2y = 5 dan 3x + 2y = 19.,,,"x=3, y=7",,,,,,,,,,,,,
96,21,mcq,practice,,"Jika SPLDV memiliki tak hingga solusi, maka ...",,,kedua persamaan sebanding,,,kedua persamaan sebanding,gradien berbeda,tidak ada solusi,salah satu variabel hilang,,,,,,,
96,22,essay,practice,,"Harga 4 roti dan 2 susu Rp28.000, harga 2 roti dan 5 susu Rp31.000. Tentukan harga roti dan susu.",,,"roti=5.000, susu=4.000",,,,,,,,,,,,,
96,23,mcq,practice,,Metode grafik berarti ...,,,menggambar dua garis dan mencari titik potong,,,menggambar dua garis dan mencari titik potong,mengeliminasi variabel,mengganti variabel,mencari median,,,,,,,
96,24,essay,practice,,Selesaikan SPLDV: x + 2y = 14 dan 3x - y = 5.,,,"x=3, y=5.5",,,,,,,,,,,,,
96,25,mcq,practice,,"Jika x+y=6 dan x+y=9, maka SPLDV ...",,,tidak punya solusi,,,tidak punya solusi,punya satu solusi,punya banyak solusi,tidak dapat ditentukan,,,,,,,
96,26,essay,practice,,"Dua mobil menempuh jarak 180 km. Mobil A 20 km/jam lebih cepat dari B. Jika waktu A 2 jam, tentukan kecepatan A dan B.",,,"A=90, B=70",,,,,,,,,,,,,
96,27,mcq,practice,,SPLDV berikut yang setara (berimpit) adalah ...,,,2x+4y=6 dan x+2y=3,,,2x+4y=6 dan x+2y=3,2x+4y=6 dan x+2y=5,x+y=3 dan x-y=3,y=2x dan y=2x+1,,,,,,,
96,28,essay,practice,,Selesaikan SPLDV: 4x + 5y = 2 dan 2x - y = 8.,,,"x=3, y=-2",,,,,,,,,,,,,
96,29,mcq,practice,,Salah satu solusi SPLDV dapat ditulis dalam bentuk ...,,,"(x,y)",,,"(x,y)",x+y,ax+by,{x|...},,,,,,,
96,30,essay,practice,,Tentukan nilai p agar SPLDV: 2x+3y=6 dan 4x+py=12 memiliki banyak solusi.,,,p=6,,,,,,,,,,,,,
96,31,mcq,practice,,"Jika SPLDV memiliki satu solusi, maka kedua garis ...",,,berpotongan,,,berpotongan,sejajar,berimpit,tegak lurus,,,,,,,
96,32,essay,practice,,Selesaikan SPLDV: 5x - y = 14 dan 2x + y = 7.,,,"x=3, y=1",,,,,,,,,,,,,
96,33,mcq,practice,,"Jika solusi SPLDV adalah (1,4), maka ...",,,keduanya memenuhi dua persamaan,,,keduanya memenuhi dua persamaan,hanya memenuhi satu persamaan,bukan solusi,tidak bisa ditentukan,,,,,,,
96,34,essay,practice,,"Harga 2 tiket dewasa dan 3 tiket anak Rp95.000, sedangkan 1 tiket dewasa dan 4 tiket anak Rp70.000. Tentukan harga tiket.",,,"dewasa=35.000, anak=10.000",,,,,,,,,,,,,
96,35,mcq,practice,,SPLDV: 3x+2y=12 dan 6x+4y=24 memiliki ...,,,banyak solusi,,,banyak solusi,satu solusi,tidak ada solusi,dua solusi,,,,,,,
96,36,essay,practice,,Selesaikan SPLDV: 2x - 3y = -7 dan x + y = 5.,,,"x=2, y=3",,,,,,,,,,,,,
96,37,mcq,practice,,"Jika 2x+3y=7 dan 4x+6y=15, maka SPLDV ...",,,tidak punya solusi,,,tidak punya solusi,punya satu solusi,punya banyak solusi,tidak dapat ditentukan,,,,,,,
96,38,essay,practice,,Selesaikan SPLDV: 3x + y = 4 dan 2x - y = 11.,,,"x=5, y=-11",,,,,,,,,,,,,
96,39,mcq,practice,,"Pada SPLDV, jika koefisien x dan y sebanding tapi konstanta berbeda, maka ...",,,tidak ada solusi,,,tidak ada solusi,satu solusi,banyak solusi,tidak dapat ditentukan,,,,,,,
96,40,essay,practice,,Selesaikan SPLDV: x - 2y = -8 dan 3x + y = 7.,,,"x=3, y=5.5",,,,,,,,,,,,,
