material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
93,21,mcq,practice,,Diagram kartesius merepresentasikan fungsi jika ...,,,setiap x memiliki tepat satu y,,,setiap x memiliki tepat satu y,setiap y memiliki tepat satu x,setiap titik berpasangan dua,tidak ada titik,,,,,,,
93,22,essay,practice,,"Gambarkan (tuliskan titik) fungsi f(x)=x+1 untuk domain {0,1,2,3} dalam pasangan berurutan.",,,"{(0,1),(1,2),(2,3),(3,4)}",,,,,,,,,,,,,
93,23,mcq,practice,,"Himpunan D={x|x bilangan ganjil, 1<x<10} ditulis enumerasi menjadi ...",,,"{3,5,7,9}",,,"{3,5,7,9}","{1,3,5,7,9}","{2,4,6,8}","{1,2,3,4}",,,,,,,
93,24,essay,practice,,"Diketahui A={1,2,3} dan B={a,b,c}. Berapa banyak korespondensi satu‑satu? Tulis salah satu contohnya.",,,"6; contoh {(1,a),(2,b),(3,c)}",,,,,,,,,,,,,
93,25,mcq,practice,,"Relasi dari A ke B dapat disajikan dengan semua berikut, kecuali ...",,,diagram lingkaran,,,diagram lingkaran,diagram panah,diagram kartesius,pasangan berurutan,,,,,,,
93,26,essay,practice,,"Tentukan domain dan range dari pasangan berurutan {(2,5),(3,5),(4,6)}.",,,"Domain={2,3,4}; Range={5,6}",,,,,,,,,,,,,
93,27,mcq,practice,,"Jika f(x)=3x-2 dan f(a)=7, maka a=...",,,3,,,3,2,5,-3,,,,,,,
93,28,essay,practice,,"Tentukan apakah relasi berikut fungsi: {(1,2),(2,3),(2,4)}.",,,Bukan fungsi karena 2 memiliki dua pasangan.,,,,,,,,,,,,,
93,29,mcq,practice,,"Jika A={2,4,6} dan relasi ke B adalah 'faktor dari 12', pasangan berurutan yang benar adalah ...",,,"{(2,12),(4,12),(6,12)}",,,"{(2,12),(4,12),(6,12)}","{(12,2),(12,4),(12,6)}","{(2,6),(4,3),(6,2)}","{(2,4),(4,6),(6,12)}",,,,,,,
93,30,essay,practice,,Sebuah fungsi g(x)=x^2. Tentukan g(-3)+g(2).,,,13,,,,,,,,,,,,,
93,31,mcq,practice,,"Jika n(A)=n(B)=4, maka banyak korespondensi satu‑satu adalah ...",,,24,,,24,16,8,12,,,,,,,
93,32,essay,practice,,"Diketahui A={-2,-1,0,1,2} dan f(x)=2x-1. Tentukan range.",,,"{-5,-3,-1,1,3}",,,,,,,,,,,,,
93,33,mcq,practice,,"Relasi 'lebih dari' dari A={1,2,3} ke B={1,2,3} yang merupakan fungsi adalah ...",,,tidak ada,,,tidak ada,"{(2,1),(3,1),(3,2)}","{(1,2),(2,3),(3,1)}","{(1,3),(2,2),(3,1)}",,,,,,,
93,34,essay,practice,,"Jelaskan mengapa relasi 'lebih dari' dari A={1,2,3} ke B={1,2,3} bukan fungsi.",,,Karena 2 dan 3 memiliki lebih dari satu pasangan.,,,,,,,,,,,,,
93,35,mcq,practice,,"Pasangan berurutan {(1,4),(2,4),(3,4)} memiliki range ...",,,{4},,,{4},"{1,2,3}","{1,2,3,4}","{2,3,4}",,,,,,,
93,36,essay,practice,,"Tentukan apakah f(x)=x+2 dengan domain {1,2,3} adalah korespondensi satu‑satu ke kodomain {3,4,5}.",,,"Ya, karena hasilnya {3,4,5} dan satu‑satu.",,,,,,,,,,,,,
93,37,mcq,practice,,Relasi yang menyatakan 'anak dari' dari himpunan anak ke himpunan orang tua adalah ...,,,fungsi,,,fungsi,bukan fungsi,korespondensi satu‑satu,tidak dapat ditentukan,,,,,,,
93,38,essay,practice,,"Diketahui relasi R: A→B dengan A={1,2,3,4} dan B={2,4,6,8}. Tentukan apakah R relasi 'dua kali' merupakan fungsi dan korespondensi satu‑satu.",,,"Fungsi ya, korespondensi satu‑satu ya.",,,,,,,,,,,,,
93,39,mcq,practice,,"Jika sebuah fungsi memiliki domain 3 anggota dan range 2 anggota, maka ...",,,bukan korespondensi satu‑satu,,,bukan korespondensi satu‑satu,pasti korespondensi satu‑satu,bukan fungsi,bukan relasi,,,,,,,
93,40,essay,practice,,"Buat satu contoh relasi yang bukan fungsi dari A={1,2,3} ke B={a,b}.",,,"Contoh: {(1,a),(1,b),(2,a)}",,,,,,,,,,,,,
