material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
56,26,essay,practice,,"Jika sebuah kue dibagi 4 bagian sama besar, 1 bagian disebut ...",,,seperempat,,,,,,,,,,,,,
56,27,drag_drop,practice,,Pasangkan gambar dengan jawaban.,,,,,,,,,,,,,,🍩🍩🍩🍩 (diambil 2);🍫🍫🍫🍫 (diambil 1),setengah;seperempat,
56,28,mcq,practice,,Yang lebih besar adalah...,,,B,,,1/4,1/2,sama besar,tidak bisa dibandingkan,,,,,,,
56,29,essay,practice,,Pita panjangnya 12 cm. Setengah pita adalah ... cm.,,,6,,,,,,,,,,,,,
56,30,mcq,practice,,Mana yang menunjukkan 2/4?,,,D,,,1/4,3/4,4/4,1/2,,,,,,,
56,31,multipart,practice,,Tentukan pecahan.,,,,,,,,,,,,,,,,a|1 dari 2 bagian sama|1/2;b|1 dari 4 bagian sama|1/4;c|2 dari 4 bagian sama|1/2
56,32,essay,practice,,Setengah dari 50 adalah ...,,,25,,,,,,,,,,,,,
56,33,mcq,practice,,Seperempat dari 36 adalah...,,,C,,,6,8,9,12,,,,,,,
56,34,drag_drop,practice,,Pasangkan kalimat dengan hasilnya.,,,,,,,,,,,,,,Setengah dari 10;Seperempat dari 12;Setengah dari 18,5;3;9,
56,35,essay,practice,,"Dari 4 potong pizza, 1 potong dimakan. Bagian yang dimakan adalah ...",,,1/4,,,,,,,,,,,,,
56,36,mcq,practice,,Gambar mana yang menunjukkan setengah?,,TODO_IMG_SETENGAH_2DARI4.png,A,,,2 dari 4 diwarnai,1 dari 4 diwarnai,3 dari 4 diwarnai,4 dari 4 diwarnai,,,,,,,
56,37,essay,practice,,Ibu memotong kertas menjadi 4 bagian sama. Ia mengambil 1 bagian. Pecahan yang diambil adalah ...,,,1/4,,,,,,,,,,,,,
56,38,multipart,practice,,Hitung nilai pecahan.,,,,,,,,,,,,,,,,a|Seperempat dari 16|4;b|Setengah dari 26|13;c|Seperempat dari 40|10
56,39,mcq,practice,,Pernyataan benar tentang setengah adalah...,,,D,,,bagian lebih kecil dari seperempat,bagian acak,bagian tidak sama,dua bagian sama besar,,,,,,,
56,40,essay,practice,,Ani punya 24 permen. Ia memberi seperempatnya kepada adik. Berapa permen adik?,,,6,,,,,,,,,,,,,
