material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
80,17,mcq,practice,Bayangan tiang 2 m panjang 3 m. Bayangan pohon 10 m adalah ...,,,,15,,,12,15,18,20,,,,,,,
80,18,essay,practice,"Skala 1:100000, jarak di peta 3 cm. Jarak sebenarnya (km) adalah ...",,,,3,,,,,,,,,,,,,
80,19,mcq,practice,"Rasio lebar:panjang 3:5, lebar 120 m. Panjangnya ...",,,,200,,,180,200,150,240,,,,,,,
80,20,essay,practice,Selesaikan perbandingan x:8=7:12.,,,,⁵⁶⁄₁₂,,,,,,,,,,,,,
80,21,mcq,practice,"Jika 10.000 - 1.500x >= 2.000, maka x maksimum adalah ...",,,,5,,,4,5,6,7,,,,,,,
80,22,essay,practice,"Dari pertidaksamaan 10.000 - 1.500x >= 2.000, tulis rentang nilai x bilangan bulat.",,,,x<=5,,,,,,,,,,,,,
80,23,mcq,practice,"Kalimat: membeli x botol @1.500 dengan uang 20.000, kembalian 3.000. Persamaan yang benar ...",,,,1500x=17000,,,1500x=17000,1500x=20000,20000-1500x=3000,1500x+3000=20000,,,,,,,
80,24,essay,practice,Tentukan x pada persamaan 1500x=17000.,,,,³⁴⁄₃,,,,,,,,,,,,,
80,25,mcq,practice,Soal botol jus di atas tidak punya jawaban bulat karena ...,,,,x bukan bilangan bulat,,,harga salah,x bukan bilangan bulat,uang kurang,persamaan salah,,,,,,,
80,26,essay,practice,Ubah soal botol jus agar jawabannya bilangan bulat (tulis nilai kembalian baru).,,,,5000,,,,,,,,,,,,,
80,27,mcq,practice,Perbandingan senilai dinyatakan dengan persamaan ...,,,,y=kx,,,y=kx,xy=k,y=k/x,x+y=k,,,,,,,
80,28,essay,practice,Perbandingan berbalik nilai dinyatakan dengan persamaan ...,,,,xy=k,,,,,,,,,,,,,
80,29,mcq,practice,"Jika y berbanding lurus dengan x dan x menjadi 3 kali, maka y menjadi ...",,,,3 kali,,,¹⁄₃ kali,3 kali,9 kali,tetap,,,,,,,
80,30,essay,practice,"Jika y berbalik nilai dengan x dan x menjadi 2 kali, maka y menjadi ...",,,,¹⁄₂,,,,,,,,,,,,,
80,31,mcq,practice,Harga 10 apel @x dan keranjang 2.000 total 13.000. Persamaan yang benar ...,,,,10x+2000=13000,,,10x+2000=13000,10x-2000=13000,2000-x=13000,10x=11000,,,,,,,
80,32,essay,practice,Selesaikan 10x+2000=13000.,,,,1100,,,,,,,,,,,,,
80,33,mcq,practice,"Anak A 3 tahun lebih tua dari adik, jumlah 21. Jika adik x, persamaan benar ...",,,,x+(x+3)=21,,,x+(x+3)=21,x+(x-3)=21,x-3=21,x+3=21,,,,,,,
80,34,essay,practice,Tentukan usia keduanya (adik dan kakak).,,,,9 dan 12,,,,,,,,,,,,,
80,35,mcq,practice,Selesaikan perbandingan 5:2=20:x.,,,,8,,,8,5,10,12,,,,,,,
80,36,essay,practice,Selesaikan perbandingan 4:9=x:15.,,,,²⁰⁄₃,,,,,,,,,,,,,
80,37,mcq,practice,"Jika total harga perangko 52 yen dan 82 yen adalah 700 yen. Misal x banyak 52 yen, maka banyak 82 yen adalah ...",,,,(700-52x)/82,,,(700-52x)/82,(700-82x)/52,700-52x,700-82x,,,,,,,
80,38,essay,practice,"Kertas lipat: jika tiap siswa 2 lembar sisa 8, jika 3 lembar kurang 4. Banyak siswa ...",,,,12,,,,,,,,,,,,,
80,39,mcq,practice,Total kertas lipat pada soal no 38 adalah ...,,,,32,,,28,32,36,40,,,,,,,
80,40,essay,practice,Sederhanakan nilai x pada perbandingan x:4=7:8.,,,,3.5,,,,,,,,,,,,,
