"material_id","question_number","question_type","question_mode","prompt","question_text","helper_text","question_image_url","correct_answer","correct_image_url","explanation","option_a","option_b","option_c","option_d","option_a_image_url","option_b_image_url","option_c_image_url","option_d_image_url","drag_items","drop_targets","multipart_items"
"50","16","multiple","practice","Pilih semua pernyataan yang benar tentang tampak bangun ruang.","","","","B,C","","","Tampak atas langsung menunjukkan tinggi tiap kolom","Dua bangun berbeda bisa memiliki tampak depan yang sama","Tiga tampak (depan, kanan, atas) memberi informasi lebih lengkap","Tampak kanan selalu sama dengan tampak depan","","","","","","",""
"50","17","pilihan_ganda","practice","Susunan terdiri dari 3 kubus berjajar di bawah dan 1 kubus di atas kubus tengah. Bentuk tampak atasnya adalah ...","","","/images/kelas6-kubus-balok/q17-susunan-3plus1.png","B","","","4 petak membentuk persegi","3 petak berjajar lurus","2 petak sejajar","Bentuk L 3 petak","","","","","","",""
"50","18","essay","practice","Untuk susunan: 3 kubus berjajar di bawah dan 1 kubus di atas kubus tengah, berapa banyak persegi satuan pada tampak depan?","","","/images/kelas6-kubus-balok/q17-susunan-3plus1.png","4","","","","","","","","","","","","",""
"50","19","pilihan_ganda","practice","Jika dua bangun memiliki tampak depan dan tampak atas yang sama, maka ...","","","","B","","","Pasti bangunnya sama","Masih mungkin berbeda, perlu cek tampak samping","Pasti volumenya berbeda","Tidak dapat ditentukan sama sekali","","","","","","",""
"50","20","essay","practice","Pada tampak atas 2x2, tinggi tiap petak berturut-turut adalah 2, 1, 1, dan 3 kubus. Berapa total kubus penyusun?","","","","7","","","","","","","","","","","","",""
"50","21","pilihan_ganda","practice","Dari titik (B,3), bergerak 2 kolom ke kanan dan 1 baris ke atas. Koordinat akhir adalah ...","","","/images/kelas6-kubus-balok/q21-grid-b3-to-d4.png","C","","","(C,4)","(D,3)","(D,4)","(E,4)","","","","","","",""
"50","22","essay","practice","Hitung jarak minimum dari (C,2) ke (F,6) pada grid (langkah horizontal + vertikal).","","","/images/kelas6-kubus-balok/q22-grid-c2-to-f6.png","7","","","","","","","","","","","","",""
"50","23","multiple","practice","Dari titik (B,2), pilih semua titik yang berjarak minimum 5 langkah.","","","/images/kelas6-kubus-balok/q23-grid-distance5.png","A,C,D","","","(E,4)","(D,1)","(A,6)","(G,2)","","","","","","",""
"50","24","pilihan_ganda","practice","Jarak minimum dari (E,5) ke (B,1) adalah ... langkah.","","","/images/kelas6-kubus-balok/q24-grid-e5-to-b1.png","C","","","5","6","7","8","","","","","","",""
"50","25","essay","practice","Rina berada di (B,3). Dodi 2 kolom di kanan dan 1 baris di atas Rina. Tulis koordinat Dodi.","","","","(D,4)","","","","","","","","","","","","",""
"50","26","pilihan_ganda","practice","Format penulisan koordinat yang benar pada sistem berpetak materi ini adalah ...","","","","A","","","(huruf, angka)","(angka, huruf)","huruf-angka tanpa kurung","angka saja","","","","","","",""
"50","27","multiple","practice","Pilih semua pernyataan yang benar tentang koordinat pada grid.","","","","A,C","","","Lokasi titik adalah perpotongan kolom dan baris","(3,C) sama dengan (C,3)","Geser 1 kolom ke kanan mengubah huruf kolom","Geser 1 baris ke atas selalu mengubah huruf","","","","","","",""
"50","28","essay","practice","Dari (A,1) ke (D,3), berapa langkah minimum yang diperlukan?","","","","5","","","","","","","","","","","","",""
"50","29","pilihan_ganda","practice","Jarak minimum dari (F,4) ke (C,4) adalah ...","","","","B","","","2","3","4","5","","","","","","",""
"50","30","essay","practice","Titik X berada 2 kolom ke kanan dan 3 baris ke bawah dari (B,7). Tulis koordinat X.","","","","(D,4)","","","","","","","","","","","","",""
"50","31","pilihan_ganda","practice","Dari (A,1) ke (C,3), jika hanya boleh bergerak ke kanan atau ke atas, banyak rute terpendek adalah ...","","","/images/kelas6-kubus-balok/q31-grid-a1-to-c3.png","D","","","3","4","5","6","","","","","","",""
"50","32","essay","practice","Dari (A,1) ke (D,5), hanya boleh kanan/atas. Berapa banyak rute terpendek?","","","","35","","","","","","","","","","","","",""
"50","33","multiple","practice","Dari (B,2) ke (E,4), pilih semua urutan langkah yang merupakan rute terpendek (R=kanan, U=atas).","","","","A,B,D","","","R,R,R,U,U","R,U,R,U,R","R,R,U,U,U","U,U,R,R,R","","","","","","",""
"50","34","pilihan_ganda","practice","Sebuah rute minimum panjangnya 8 langkah. Jika ditambah 1 langkah bolak-balik (pergi-lalu-kembali), panjang rute menjadi ...","","","","B","","","9","10","11","12","","","","","","",""
"50","35","essay","practice","Dari (C,1) ke (F,3), hanya boleh kanan/atas. Berapa banyak rute terpendek?","","","","10","","","","","","","","","","","","",""
"50","36","pilihan_ganda","practice","Dari (A,1) ke (E,2), hanya boleh kanan/atas. Banyak rute terpendek adalah ...","","","","A","","","5","6","7","8","","","","","","",""
"50","37","multiple","practice","Pilih semua pernyataan yang benar tentang jalur minimum.","","","","A,C,D","","","Semua jalur minimum memiliki panjang sama","Jalur minimum selalu hanya satu","Menambah langkah yang kembali ke posisi awal membuat jalur lebih panjang","Banyak rute minimum dapat dihitung dengan kombinasi urutan langkah","","","","","","",""
"50","38","essay","practice","Dari (B,3) ke (G,5), hanya boleh kanan/atas. Berapa banyak rute terpendek?","","","","21","","","","","","","","","","","","",""
"50","39","pilihan_ganda","practice","Dari (A,1) ke (D,4), hanya boleh kanan/atas. Jika titik (B,2) tidak boleh dilalui, banyak rute terpendek yang mungkin adalah ...","","","/images/kelas6-kubus-balok/q39-grid-a1-d4-block-b2.png","D","","","6","7","5","8","","","","","","",""
"50","40","essay","practice","Dari (A,1) ke (E,4), hanya boleh kanan/atas dan harus singgah di (C,2). Berapa banyak rute terpendek?","","","/images/kelas6-kubus-balok/q40-grid-a1-e4-via-c2.png","18","","","","","","","","","","","","",""
